EAR,MAR,TIME
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.39296540254130585,0.03333333333333333,11:57:16.952035
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.39296540254130585,0.03333333333333333,11:57:16.952035
0.3809847599185242,0.06666666666666667,11:57:17.111920
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.39296540254130585,0.03333333333333333,11:57:16.952035
0.3809847599185242,0.06666666666666667,11:57:17.111920
0.40391129192335273,0.06666666666666667,11:57:17.296869
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.39296540254130585,0.03333333333333333,11:57:16.952035
0.3809847599185242,0.06666666666666667,11:57:17.111920
0.40391129192335273,0.06666666666666667,11:57:17.296869
0.38365437492730525,0.0804737854124365,11:57:17.441478
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.39296540254130585,0.03333333333333333,11:57:16.952035
0.3809847599185242,0.06666666666666667,11:57:17.111920
0.40391129192335273,0.06666666666666667,11:57:17.296869
0.38365437492730525,0.0804737854124365,11:57:17.441478
0.3791530284878491,0.11380711874576983,11:57:17.603881
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.39296540254130585,0.03333333333333333,11:57:16.952035
0.3809847599185242,0.06666666666666667,11:57:17.111920
0.40391129192335273,0.06666666666666667,11:57:17.296869
0.38365437492730525,0.0804737854124365,11:57:17.441478
0.3791530284878491,0.11380711874576983,11:57:17.603881
0.39116855989258276,0.12761423749153966,11:57:17.742384
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
0.37105416123452395,0.0804737854124365,11:57:14.322372
0.36808360789738115,0.0804737854124365,11:57:14.481985
0.35259316319401335,0.1,11:57:14.667537
0.344886302387332,0.11380711874576983,11:57:14.822954
0.34907462613591295,0.11380711874576983,11:57:14.975846
0.38289477458596954,0.06666666666666667,11:57:15.154128
0.3834962187526819,0.06666666666666667,11:57:15.293818
0.38289477458596954,0.1,11:57:15.442904
0.3834962187526819,0.15500938466242947,11:57:15.605209
0.38407115442435535,0.16881650340819931,11:57:15.743596
0.3616627766774488,0.15500938466242947,11:57:15.872102
0.39394900447302317,0.11380711874576983,11:57:16.021512
0.3834962187526819,0.12761423749153966,11:57:16.172408
0.4018452286920038,0.1,11:57:16.343057
0.38118401919607997,0.06666666666666667,11:57:16.471827
0.37049392645926676,0.11380711874576983,11:57:16.611788
0.3908489248120063,0.0804737854124365,11:57:16.774824
0.39296540254130585,0.03333333333333333,11:57:16.952035
0.3809847599185242,0.06666666666666667,11:57:17.111920
0.40391129192335273,0.06666666666666667,11:57:17.296869
0.38365437492730525,0.0804737854124365,11:57:17.441478
0.3791530284878491,0.11380711874576983,11:57:17.603881
0.39116855989258276,0.12761423749153966,11:57:17.742384
0.38365437492730525,0.160947570824873,11:57:17.901059
0.3332594166289635,0.2720759220056127,11:57:11.792069
0.2665426987525926,0.23874258867227932,11:57:12.029602
0.2929660503051632,0.21573786516665266,11:57:12.170255
0.29835024959464984,0.18240453183331934,11:57:12.334455
0.33318884551539196,0.1,11:57:12.480034
0.35363476426137275,0.03333333333333333,11:57:12.624221
0.28186322108916695,0.27994485458893903,11:57:12.765793
0.2784792860457343,0.31622776601683794,11:57:12.916751
0.19887087546717272,0.11380711874576983,11:57:13.061727
0.31077075098814233,0.11380711874576983,11:57:13.231531
0.35349867849129496,0.11380711874576983,11:57:13.401640
0.37957502687029954,0.11380711874576983,11:57:13.554301
0.3653616466549163,0.14714045207910315,11:57:13.693522
0.35743843734879344,0.11380711874576983,11:57:13.861594
0.35694496229806927,0.11380711874576983,11:57:14.021507
0.39153646265347475,0.14714045207910315,11:57:14.154265
